type,experiments,sources,threshold,comm_difference,avg_com_count,avg_time,avg_distance,avg_detected_sources,nr_of_missing_communities,TP,TN,FP,FN,SUM,TPR,TNR,PPV,ACC,F1
jordan:df_node_similarity,3,12,0.2,14.0,7.333333333333333,0.1158143679300944,8.0,43.333333333333336,2.0,14,250,116,22,308,0.3888888888888889,0.9191176470588235,0.1076923076923077,0.8571428571428571,0.16867469879518074
netsleuth-cm:leiden,3,12,0.2,10.0,8.666666666666666,0.018000125885009766,3.6666666666666665,12.0,4.0,3,239,33,33,308,0.08333333333333333,0.8786764705882353,0.08333333333333333,0.7857142857142857,0.08333333333333333
netsleuth-cm:df_node_similarity,3,12,0.2,14.0,7.333333333333333,0.11206730206807454,4.333333333333333,10.666666666666666,2.0,2,238,30,34,308,0.05555555555555555,0.875,0.0625,0.7792207792207793,0.058823529411764705
ensemble:leiden,3,12,0.2,10.0,8.666666666666666,0.07264908154805501,11.0,21.666666666666668,4.0,6,242,59,30,308,0.16666666666666666,0.8897058823529411,0.09230769230769231,0.8051948051948052,0.11881188118811883
ensemble:df_node_similarity,3,12,0.2,14.0,7.333333333333333,0.44913164774576825,11.666666666666666,16.666666666666668,2.0,5,241,45,31,308,0.1388888888888889,0.8860294117647058,0.1,0.7987012987012987,0.11627906976744186
ensemble-centralities:leiden,3,12,0.2,10.0,8.666666666666666,0.0437781016031901,8.0,48.333333333333336,4.0,12,248,133,24,308,0.3333333333333333,0.9117647058823529,0.08275862068965517,0.8441558441558441,0.13259668508287292
ensemble-centralities:df_node_similarity,3,12,0.2,14.0,7.333333333333333,0.32338134447733563,6.666666666666667,25.0,2.0,6,242,69,30,308,0.16666666666666666,0.8897058823529411,0.08,0.8051948051948052,0.10810810810810811
centrality-cm:betweenness:leiden,3,2,0.3,16.0,7.333333333333333,0.012100696563720703,1.6666666666666667,30.333333333333332,16.0,1,198,90,5,209,0.16666666666666666,0.9753694581280788,0.01098901098901099,0.9521531100478469,0.02061855670103093
centrality-cm:betweenness:df_node_similarity,3,2,0.3,12.0,6.0,0.058993260065714516,2.0,19.0,12.0,1,198,56,5,209,0.16666666666666666,0.9753694581280788,0.017543859649122806,0.9521531100478469,0.031746031746031744
rumor:leiden,3,2,0.3,16.0,7.333333333333333,0.01943484942118327,1.3333333333333333,30.0,16.0,2,199,88,4,209,0.3333333333333333,0.9802955665024631,0.022222222222222223,0.9617224880382775,0.04166666666666667
rumor:df_node_similarity,3,2,0.3,12.0,6.0,0.06904037793477376,1.6666666666666667,16.333333333333332,12.0,1,198,48,5,209,0.16666666666666666,0.9753694581280788,0.02040816326530612,0.9521531100478469,0.03636363636363636
jordan:leiden,3,2,0.3,16.0,7.333333333333333,0.013237635294596354,1.3333333333333333,51.666666666666664,16.0,2,199,153,4,209,0.3333333333333333,0.9802955665024631,0.012903225806451613,0.9617224880382775,0.02484472049689441
jordan:df_node_similarity,3,2,0.3,12.0,6.0,0.05871899922688802,1.6666666666666667,40.0,12.0,1,198,119,5,209,0.16666666666666666,0.9753694581280788,0.008333333333333333,0.9521531100478469,0.015873015873015872
netsleuth-cm:leiden,3,2,0.3,16.0,7.333333333333333,0.010791699091593424,1.6666666666666667,11.666666666666666,16.0,2,199,33,4,209,0.3333333333333333,0.9802955665024631,0.05714285714285714,0.9617224880382775,0.09756097560975609
netsleuth-cm:df_node_similarity,3,2,0.3,12.0,6.0,0.05593172709147135,1.6666666666666667,9.333333333333334,12.0,2,199,26,4,209,0.3333333333333333,0.9802955665024631,0.07142857142857142,0.9617224880382775,0.11764705882352941
ensemble:leiden,3,2,0.3,16.0,7.333333333333333,0.04602503776550293,1.6666666666666667,18.666666666666668,16.0,1,198,55,5,209,0.16666666666666666,0.9753694581280788,0.017857142857142856,0.9521531100478469,0.03225806451612903
ensemble:df_node_similarity,3,2,0.3,12.0,6.0,0.23030829429626465,1.0,18.666666666666668,12.0,3,200,53,3,209,0.5,0.9852216748768473,0.05357142857142857,0.9712918660287081,0.09677419354838708
ensemble-centralities:leiden,3,2,0.3,16.0,7.333333333333333,0.021582921346028645,1.3333333333333333,35.333333333333336,16.0,2,199,104,4,209,0.3333333333333333,0.9802955665024631,0.018867924528301886,0.9617224880382775,0.03571428571428571
ensemble-centralities:df_node_similarity,3,2,0.3,12.0,6.0,0.16015179951985678,1.6666666666666667,23.0,12.0,1,198,68,5,209,0.16666666666666666,0.9753694581280788,0.014492753623188406,0.9521531100478469,0.026666666666666665
centrality-cm:betweenness:leiden,3,6,0.3,9.0,9.0,0.01960269610087077,4.666666666666667,41.333333333333336,13.0,4,235,120,14,267,0.2222222222222222,0.9437751004016064,0.03225806451612903,0.8951310861423221,0.056338028169014086
centrality-cm:betweenness:df_node_similarity,3,6,0.3,2.0,6.666666666666667,0.08678277333577473,7.0,21.333333333333332,6.0,0,231,64,18,267,0.0,0.927710843373494,0.0,0.8651685393258427,0
rumor:leiden,3,6,0.3,9.0,9.0,0.027952273686726887,5.0,40.0,13.0,3,234,117,15,267,0.16666666666666666,0.9397590361445783,0.025,0.8876404494382022,0.04347826086956522
